ITEM: TIMESTEP
1800
ITEM: NUMBER OF ATOMS
3029
ITEM: BOX BOUNDS pp pp ff
-3.0000000000000000e+00 3.0000000000000000e+00
-3.0000000000000000e+00 3.0000000000000000e+00
0.0000000000000000e+00 1.7000000000000000e+01
ITEM: ATOMS x y z radius
0.932558 1.00988 1.13179 0.5
1.38975 0.900721 0.761272 0.1
2.33205 1.63632 0.221704 0.1
-2.03618 1.55412 1.02809 0.5
-1.54775 1.24103 0.950939 0.1
-1.29953 1.57767 0.627211 0.1
-1.42401 1.6368 0.833655 0.15
-1.49588 1.4093 0.861973 0.1
-1.48737 1.83193 0.976492 0.1
-0.869733 1.87699 0.880269 0.1
-0.563804 1.70664 0.99256 0.1
0.449054 1.54348 0.933922 0.1
1.09869 1.65355 0.363395 0.1
1.08859 1.62653 0.574554 0.1
1.81234 1.0593 0.970016 0.1
1.21356 1.41568 0.0975792 0.1
1.49264 1.0113 0.917437 0.1
2.38274 1.29799 0.142668 0.15
2.09418 1.91419 0.274659 0.1
2.13465 1.6609 0.151703 0.1
2.4524 1.53404 0.0969585 0.1
-2.02629 2.08521 0.764135 0.1
-1.56033 2.42881 0.970458 0.1
-1.44058 2.52818 0.833548 0.1
-1.57007 2.19505 1.02593 0.1
-1.75267 2.31427 0.968573 0.1
-1.14891 1.83492 0.852124 0.15
-0.950423 2.37456 1.14329 0.5
-0.647035 2.07737 0.739517 0.1
-0.987753 2.0433 0.687974 0.1
-0.0188944 1.89372 0.831619 0.5
-0.447987 2.2564 0.912078 0.1
0.715314 2.80781 0.903201 0.1
-0.0324938 2.88883 0.850519 0.1
0.872902 1.94978 1.05772 0.5
1.98314 2.0932 0.250545 0.1
1.97581 1.79581 0.121912 0.1
1.89878 2.18788 0.0987677 0.1
0.097062 2.89726 0.094758 0.1
-0.226542 2.88468 0.836047 0.1
0.113139 2.75282 0.861544 0.1
-0.0156612 2.51808 0.814877 0.1
0.0816631 2.90513 0.680249 0.1
1.23663 2.57294 0.876571 0.15
0.981835 2.53824 0.103122 0.1
1.02969 2.69657 0.254822 0.1
-0.694892 -2.47779 1.1791 0.5
-1.12785 -2.67925 0.824055 0.1
-0.168779 -2.36839 1.43543 0.1
-0.117278 -2.90195 1.10998 0.1
0.201072 -2.8958 0.658202 0.1
-0.364135 -2.88019 0.872858 0.1
0.342735 -2.53093 1.17972 0.5
1.10377 -2.68127 1.63731 0.15
0.873755 -2.76099 0.913456 0.1
-1.57561 -2.06051 1.22559 0.5
-0.632243 -1.94091 0.921877 0.1
-0.9894 -1.97639 1.31259 0.1
-0.126088 -1.78575 1.30449 0.5
-0.0397277 -2.89264 0.877018 0.1
0.749979 -2.1956 1.46609 0.1
1.31852 -1.75902 1.46438 0.1
1.27114 -2.30204 1.18332 0.5
2.41791 -1.54941 0.916545 0.1
2.50947 -1.38665 0.984849 0.1
1.95185 -2.13773 0.894413 0.1
2.16876 -1.93254 0.642724 0.1
2.19582 -1.81788 0.802789 0.1
-2.26478 -1.61147 1.7497 0.1
-2.22977 -1.35401 1.2134 0.5
-1.32975 -1.59391 0.681549 0.1
-1.47805 -1.60521 0.84325 0.1
-0.51895 -1.2365 1.57326 0.1
0.032489 -1.02437 1.59646 0.1
0.794979 -1.59447 1.21687 0.5
1.1203 -1.90272 1.59629 0.1
2.12442 -1.91169 0.966562 0.1
2.35459 -1.69608 0.797969 0.1
2.72039 -0.905087 1.84341 0.1
2.28239 -1.72033 0.981552 0.1
-2.77343 -0.671966 0.998156 0.1
-2.67291 -0.193269 0.205715 0.1
-1.06161 -1.47064 1.73934 0.1
-0.959591 -0.90179 1.49257 0.1
-0.387015 -1.16755 1.34539 0.15
0.677956 -0.859283 1.14175 0.1
0.971368 -1.01653 1.10185 0.1
0.838629 -0.709221 0.269892 0.1
1.00137 -0.955576 0.912721 0.1
1.07449 -1.13162 0.969062 0.1
0.719797 -0.854695 0.330261 0.1
1.23777 -1.35607 0.933279 0.1
0.87295 -0.819497 1.21585 0.1
0.867591 -1.14938 0.835602 0.1
1.28482 -1.02053 1.02217 0.1
1.23288 -1.21193 1.06743 0.1
1.17576 -0.870921 0.953078 0.1
1.91658 -0.986859 1.45988 0.1
2.05441 -0.622409 1.57414 0.1
1.80704 -1.01246 1.61877 0.1
2.46122 -0.833219 1.25929 0.5
-2.88972 -0.30081 1.28128 0.1
-2.43375 0.0303608 1.50774 0.1
-1.9317 -0.86463 1.49086 0.1
-2.01994 -0.274067 1.10139 0.1
-1.49305 -0.0866064 0.905243 0.1
-2.14212 0.51144 0.88929 0.1
-1.77342 0.0846944 1.01789 0.1
-1.433 -0.0889587 1.48215 0.5
-1.1412 -1.03548 1.63632 0.1
-0.293109 0.0794684 0.455053 0.1
-0.640951 -0.537882 1.15051 0.5
0.13436 -0.420102 1.1126 0.1
-0.198691 -0.187094 1.12021 0.1
0.242492 -0.372023 0.921016 0.1
0.329902 -0.457469 1.129 0.1
-0.23265 -0.0471063 0.841779 0.1
1.06954 -0.842077 1.12724 0.1
1.63476 -0.515315 1.16646 0.5
1.69221 0.398271 1.65651 0.1
2.14509 -0.123985 1.5794 0.1
2.90125 -0.0275508 1.64701 0.1
2.85926 -0.495001 0.908666 0.1
2.8336 -0.351496 1.48202 0.15
2.88071 -0.297856 0.918377 0.1
-2.86664 0.096393 1.35623 0.1
-2.8726 0.249192 1.22253 0.1
-1.99234 0.144733 1.12177 0.15
-2.02768 0.265432 0.910874 0.1
-0.157509 0.593816 1.39529 0.1
0.221798 0.164643 1.25505 0.5
0.630893 0.187204 0.705146 0.1
0.7325 0.583066 1.4869 0.1
0.818313 0.309055 0.846111 0.1
2.00264 0.105813 1.51389 0.1
0.641029 0.0634672 0.394828 0.1
1.7366 0.0459845 1.46795 0.1
2.06056 -0.142326 1.35268 0.1
1.91054 0.00614895 1.36003 0.1
2.14868 0.125937 0.546024 0.1
-2.49977 0.663433 1.39663 0.5
-1.96047 0.907275 1.58792 0.15
-1.92287 -0.0878518 1.0746 0.1
-1.38153 1.02755 1.62745 0.15
-1.62952 0.689546 1.13626 0.5
-0.464764 1.27687 1.39576 0.1
-0.586975 0.952836 1.19948 0.1
-0.882433 0.977491 1.66506 0.1
-0.565161 1.10849 1.47391 0.1
0.417177 0.873932 1.3679 0.1
1.60598 1.19262 1.05685 0.15
1.61566 1.37422 1.3735 0.1
2.32352 1.11299 1.29334 0.5
2.11665 0.637368 1.64603 0.1
2.70065 0.791642 0.954779 0.1
-2.57138 1.24114 0.837143 0.15
-2.21656 1.8674 0.0986422 0.1
-2.46053 1.56012 1.46383 0.15
-2.0844 2.02253 1.3919 0.1
-2.04816 1.07533 1.3996 0.1
-1.76664 2.08579 0.994538 0.1
-1.40042 1.78903 1.14888 0.1
-1.55295 1.36777 1.55863 0.15
-1.32507 1.93956 0.98733 0.1
-1.02201 1.86212 1.46785 0.1
-0.972724 0.815785 1.54576 0.1
-0.418442 2.75244 1.02117 0.1
-1.60277 1.97854 1.03662 0.1
-0.448154 1.82319 1.67225 0.5
-0.234668 1.50873 1.2727 0.1
-0.298922 1.30793 1.48412 0.1
0.0175618 1.56359 1.35249 0.1
0.451489 1.37993 1.0745 0.1
1.0909 1.73436 1.57889 0.1
1.14644 1.48363 0.446513 0.1
1.70189 1.47972 1.54664 0.1
1.03774 1.52205 1.4402 0.1
1.33559 1.45749 1.35508 0.15
-1.96 2.14147 1.08084 0.1
-1.90687 2.18225 0.893161 0.1
-1.56425 2.01107 1.6991 0.5
0.863302 2.59871 0.887886 0.1
0.260948 2.08489 1.68929 0.1
0.309519 1.71967 1.24363 0.1
0.331735 2.02637 1.29872 0.1
0.182263 1.9282 1.39322 0.1
0.529055 2.77009 0.972462 0.1
0.470904 2.11084 1.50341 0.15
1.78655 1.85916 1.13913 0.5
-0.117735 2.9079 0.664814 0.1
-0.0172237 2.73773 0.698456 0.1
-0.0150741 2.90423 0.296603 0.1
-0.328931 2.43014 0.968692 0.1
0.085238 2.57383 1.43466 0.5
1.05529 2.66385 0.651267 0.15
1.47715 2.50094 0.874825 0.1
1.34971 2.33944 0.962623 0.1
-0.243466 1.20847 3.25755 0.1
-1.24105 -2.52702 0.928882 0.1
-1.36888 -2.56077 1.47356 0.1
-1.19597 -2.64951 1.44476 0.1
-1.10998 -2.60712 1.62501 0.1
-0.310625 -2.8646 1.45619 0.1
-0.169617 -2.79007 1.35354 0.1
-0.277517 -2.89355 1.2223 0.1
0.708314 -2.47756 2.02622 0.5
0.878623 -2.72736 1.45863 0.15
0.433465 0.643927 3.05868 0.1
-0.0674594 -1.63047 3.65657 0.15
-1.42603 -2.52642 0.863076 0.1
-1.31328 -2.58143 1.10743 0.1
